datetime,reference_clean_excess_return_with_cost,reference_clean_rank_ic,partial_clean_excess_return_with_cost,partial_clean_rank_ic,partial_fgsm_excess_return_with_cost,partial_fgsm_rank_ic,partial_pgd_excess_return_with_cost,partial_pgd_rank_ic,partial_clean_minus_reference_clean_excess_return_with_cost,fgsm_minus_partial_clean_excess_return_with_cost,pgd_minus_partial_clean_excess_return_with_cost,partial_clean_minus_reference_clean_rank_ic,fgsm_minus_partial_clean_rank_ic,pgd_minus_partial_clean_rank_ic
2025-01-02,0.029101073741912842,0.253954246116941,0.029101073741912842,0.2543001422819351,0.029101073741912842,0.24011076351805144,0.029101073741912842,0.24169019532721306,0.0,0.0,0.0,0.00034589616499408615,-0.014189378763883653,-0.012609946954722034
2025-01-03,0.01136689330660075,-0.019760891714836942,0.01136689330660075,-0.019695527684019352,0.011366862503507286,-0.03400844253399468,0.011366853275499194,-0.03465543998048449,0.0,-3.080309346308041e-08,-4.003110155512135e-08,6.536403081758985e-05,-0.01431291484997533,-0.014959912296465136
2025-01-06,-0.0006933299610522527,-0.07821157570739534,-0.0006933299610522527,-0.07773448839099419,-0.0012830120696674082,-0.08300270255388496,0.0035062424973307943,-0.08284182264006279,0.0,-0.0005896821086151555,0.004199572458383047,0.0004770873164011563,-0.0052682141628907775,-0.005107334249068604
2025-01-07,0.01817965634288882,0.0078011680625634195,0.01817965634288882,0.007298029349269815,0.01870098113248574,-0.0022231393366392337,0.011730983917049628,-0.0014665053798603946,0.0,0.0005213247895969192,-0.006448672425839193,-0.0005031387132936049,-0.009521168685909048,-0.008764534729130209
2025-01-08,0.0021393707866771477,0.3046261691523358,0.0021393707866771477,0.30545688201348253,-0.0001229696617553846,0.2851083405862538,-0.0021219052556489424,0.28619700662458225,0.0,-0.0022623404484325323,-0.00426127604232609,0.0008307128611467207,-0.02034854142722875,-0.019259875388900283
2025-01-09,0.010713088148878915,0.20659396679428232,0.010713088148878915,0.20641454373606483,0.008483521876893713,0.19611741147116352,0.00846192043204905,0.19652512695647836,0.0,-0.0022295662719852023,-0.0022511677168298647,-0.00017942305821749827,-0.01029713226490131,-0.009889416779586463
2025-01-10,-0.016484061098763585,-0.35284420773176983,-0.016484061098763585,-0.35399926078819516,-0.01698517644941302,-0.35687291316004555,-0.014795364011036156,-0.35706596389433437,0.0,-0.000501115350649433,0.001688697087727429,-0.0011550530564253259,-0.002873652371850388,-0.0030667031061392125
2025-01-13,0.002686885360165958,0.15298615608357669,0.002686885360165958,0.15398048374290074,0.009894902195318439,0.14111816676694808,0.008087375727286163,0.14201947130647746,0.0,0.007208016835152481,0.005400490367120205,0.0009943276593240569,-0.012862316975952665,-0.01196101243642328
2025-01-14,0.019595407695571793,0.05983518364706541,0.019595408712654323,0.05971348173621839,0.020178595816315682,0.04962399035032434,0.012770630672523337,0.05008974143599483,1.017082529308766e-09,0.0005831871036613596,-0.0068247780401309854,-0.0001217019108470177,-0.010089491385894052,-0.00962374030022356
2025-01-15,-0.0009149312397042222,0.22752794782540509,-0.0005256922005065143,0.22818916415274715,0.004555602470936603,0.20812028930071005,0.0033454040491322284,0.20888188962060839,0.0003892390391977079,0.005081294671443117,0.003871096249638743,0.0006612163273420624,-0.020068874852037094,-0.019307274532138763
2025-01-16,0.0033633740580887115,0.04094969603011504,0.003668546847327597,0.04077645280481301,0.0021141625888847324,0.029333679905450032,0.005322862440376985,0.029538935197924283,0.00030517278923888544,-0.0015543842584428646,0.0016543155930493882,-0.0001732432253020305,-0.01144277289936298,-0.01123751760688873
2025-01-17,-0.008834478289997307,-0.11674718243918655,-0.008964363996060322,-0.1166795820004526,-0.0037008335834198955,-0.11990861704885321,-0.0015491824133673287,-0.11978830920548876,-0.00012988570606301507,0.005263530412640427,0.0074151815826929935,6.760043873395294e-05,-0.003229035048400608,-0.0031087272050361603
2025-01-20,-0.007162334645599255,0.229618357708675,-0.00706386854417975,0.2301510587683463,0.004048634706464213,0.21697265966711113,-0.0032691796131093303,0.21671647609673117,9.846610141950492e-05,0.011112503250643963,0.0037946889310704196,0.0005327010596712922,-0.013178399101235166,-0.013434582671615125
2025-01-21,-0.006334808687397046,0.2444426245022636,-0.006101447164761459,0.2445788312553789,-0.006780288780678371,0.229225627410413,-0.0062976891037947085,0.22909888693488156,0.00023336152263558722,-0.0006788416159169116,-0.00019624193903324937,0.00013620675311531993,-0.015353203844965913,-0.015479944320497346
