datetime,reference_clean_excess_return_with_cost,reference_clean_rank_ic,partial_clean_excess_return_with_cost,partial_clean_rank_ic,partial_fgsm_excess_return_with_cost,partial_fgsm_rank_ic,partial_pgd_excess_return_with_cost,partial_pgd_rank_ic,partial_clean_minus_reference_clean_excess_return_with_cost,fgsm_minus_partial_clean_excess_return_with_cost,pgd_minus_partial_clean_excess_return_with_cost,partial_clean_minus_reference_clean_rank_ic,fgsm_minus_partial_clean_rank_ic,pgd_minus_partial_clean_rank_ic
2025-01-02,0.029101073741912842,0.253954246116941,0.029101073741912842,0.2540615855513644,0.029101073741912842,0.238287235534258,0.029101073741912842,0.2402138919378203,0.0,0.0,0.0,0.00010733943442337024,-0.015774350017106364,-0.013847693613544071
2025-01-03,0.011366893306600453,-0.019760891714836942,0.011366893306600453,-0.02025155377336644,0.011366872142432033,-0.029182449180483513,0.011366868582467585,-0.03202889010259052,0.0,-2.1164168419532392e-08,-2.4724132867762205e-08,-0.0004906620585294966,-0.008930895407117074,-0.011777336329224078
2025-01-06,-0.0006933299610516568,-0.07821157570739534,-0.0006933299610516568,-0.07813687122016613,0.0030942311930796306,-0.08633407211492915,0.007488845209494221,-0.08632949410669306,0.0,0.0037875611541312876,0.008182175170545878,7.470448722921019e-05,-0.008197200894763015,-0.008192622886526932
2025-01-07,0.018179656342888366,0.0078011680625634195,0.018179656342888366,0.007167561129847,0.011579571285781272,-0.007505321887503631,0.008349044304513803,-0.007099236310581176,0.0,-0.006600085057107094,-0.009830612038374563,-0.0006336069327164198,-0.01467288301735063,-0.014266797440428176
2025-01-08,0.0021393707866775853,0.3046261691523358,0.0021393707866775853,0.30524526007087244,-0.0017006046485498604,0.2851940662725544,0.0005950905686807407,0.2866386839638532,0.0,-0.003839975435227446,-0.0015442802179968446,0.0006190909185366245,-0.020051193798318045,-0.018606576107019213
2025-01-09,0.010713088148878476,0.20659396679428232,0.010713088148878476,0.20667944575139188,0.006852209729950065,0.18856427411437823,0.0051631468139446334,0.19009997279070429,0.0,-0.003860878418928411,-0.005549941334933843,8.547895710955822e-05,-0.01811517163701365,-0.016579472960687597
2025-01-10,-0.01648406109876359,-0.35284420773176983,-0.01648406109876359,-0.3535781748378799,-0.016621418187642633,-0.3561568968887633,-0.014929727920650554,-0.35644524587094917,0.0,-0.00013735708887904416,0.0015543331781130345,-0.0007339671061100672,-0.0025787220508833864,-0.0028670710330692684
2025-01-13,0.0026868853601661065,0.15298615608357669,0.0026868853601661065,0.1532644734088989,0.005364689464385869,0.14213904583819661,0.005794082903032641,0.14296624034375546,0.0,0.0026778041042197624,0.003107197542866534,0.00027831732532221376,-0.011125427570702284,-0.010298233065143436
2025-01-14,0.01959540769557135,0.05983518364706541,0.01959540769557135,0.05965541184207001,0.01864528242710994,0.04731741882321754,0.013148313741001626,0.0478761077898315,0.0,-0.0009501252684614089,-0.006447093954569723,-0.0001797718049953989,-0.012337993018852467,-0.01177930405223851
2025-01-15,-0.0009149312397037982,0.22752794782540509,-0.0009149312397037982,0.22743405542096132,0.0023214577351576317,0.21564133316436418,0.0028513866717808935,0.2164685899681667,0.0,0.00323638897486143,0.0037663179114846915,-9.389240444376834e-05,-0.011792722256597138,-0.010965465452794615
2025-01-16,0.0033633740580888546,0.04094969603011504,0.0033633740580888546,0.04110049724541884,0.0010439319747773395,0.0321339701878769,-1.757006960562794e-05,0.032680034561864205,0.0,-0.0023194420833115154,-0.0033809441276944825,0.00015080121530379464,-0.008966527057541938,-0.008420462683554633
