datetime,reference_clean_excess_return_with_cost,reference_clean_rank_ic,partial_clean_excess_return_with_cost,partial_clean_rank_ic,partial_fgsm_excess_return_with_cost,partial_fgsm_rank_ic,partial_pgd_excess_return_with_cost,partial_pgd_rank_ic,partial_clean_minus_reference_clean_excess_return_with_cost,fgsm_minus_partial_clean_excess_return_with_cost,pgd_minus_partial_clean_excess_return_with_cost,partial_clean_minus_reference_clean_rank_ic,fgsm_minus_partial_clean_rank_ic,pgd_minus_partial_clean_rank_ic
2025-01-02,0.029101073741912842,0.253954246116941,0.029101073741912842,0.2539952384226487,0.029101073741912842,0.24251582328507718,0.029101073741912842,0.2435451668912064,0.0,0.0,0.0,4.099230570769885e-05,-0.01147941513757153,-0.010450071531442312
2025-01-03,0.01136689330660075,-0.019760891714836942,0.01136689330660075,-0.020179690895774243,0.011366845254346131,-0.031771958923435546,0.011366853023647667,-0.03435849493932424,0.0,-4.805225461805562e-08,-4.028295308260155e-08,-0.0004187991809373008,-0.011592268027661303,-0.014178804043549997
2025-01-06,-0.0006933299610522527,-0.07821157570739534,-0.0006933299610522527,-0.07817991286042283,0.004886624872195841,-0.08771777008185222,0.0035117551607952583,-0.08776743083913928,0.0,0.005579954833248094,0.004205085121847511,3.166284697250776e-05,-0.009537857221429386,-0.009587517978716445
2025-01-07,0.01817965634288882,0.0078011680625634195,0.01817965634288882,0.007092682087906391,0.012148575327478733,-0.002321734076731159,0.01046155048277505,-0.002166907996625286,0.0,-0.006031081015410087,-0.0077181058601137695,-0.0007084859746570287,-0.00941441616463755,-0.009259590084531677
2025-01-08,0.0021393707866772934,0.3046261691523358,0.0021393707866772934,0.30555854043813746,-0.0011307799557952927,0.28469113569405136,-0.0021021404003002224,0.2857087825244302,0.0,-0.0032701507424725863,-0.004241511186977516,0.0009323712858016475,-0.020867404744086104,-0.019849757913707244
2025-01-09,0.010713088148878915,0.20659396679428232,0.010713088148878915,0.20643325484642286,0.009799424380529246,0.19328106206400414,0.006564901743134552,0.19446711118015053,0.0,-0.0009136637683496689,-0.004148186405744363,-0.0001607119478594654,-0.01315219278241872,-0.011966143666272328
2025-01-10,-0.016484061098764016,-0.35284420773176983,-0.016484061098764016,-0.3535087827052984,-0.01521936539309569,-0.3587478807725579,-0.013978646545726734,-0.35882170559074594,0.0,0.0012646957056683256,0.002505414553037282,-0.0006645749735285644,-0.005239098067259529,-0.005312922885447546
2025-01-13,0.002686885360166702,0.15298615608357669,0.002686885360166702,0.1533559169653119,0.0034698389996318034,0.1400132719486408,0.004346315560539114,0.1409028566081462,0.0,0.0007829536394651014,0.0016594302003724122,0.0003697608817352094,-0.013342645016671095,-0.012453060357165702
2025-01-14,0.01959540769557133,0.05983518364706541,0.01959540769557133,0.05918388163385509,0.019516035660919064,0.04649602128082597,0.01437197225365339,0.04631143330418057,0.0,-7.937203465226486e-05,-0.005223435441917938,-0.0006513020132103212,-0.012687860353029115,-0.012872448329674518
2025-01-15,-0.0009149312397042222,0.22752794782540509,-0.0009149312397042222,0.22819439040292874,0.004136102738290693,0.20437358896184407,0.0016651605292528906,0.20565847911822221,0.0,0.005051033977994916,0.002580091768957113,0.0006664425775236571,-0.02382080144108467,-0.022535911284706528
2025-01-16,0.0033633740580889986,0.04094969603011504,0.0033653476704215393,0.041400948314560315,0.001149623543356527,0.03108777517642926,0.0022055828008996203,0.03156782538742946,1.973612332540741e-06,-0.0022157241270650122,-0.001159764869521919,0.0004512522844452721,-0.010313173138131054,-0.009833122927130858
2025-01-17,-0.008834478289997448,-0.11674718243918655,-0.008805909858003613,-0.11651013711604877,-0.00045302384899214665,-0.12815050641219008,3.29191441824508e-05,-0.12779199610561232,2.856843199383445e-05,0.008352886009011467,0.008838829002186063,0.0002370453231377856,-0.011640369296141317,-0.011281858989563548
2025-01-20,-0.007162334645599827,0.229618357708675,-0.007152377957696561,0.22982253646893025,-0.00013157160900512284,0.2056175616720282,0.0008811774294855293,0.20577459740149454,9.956687903266669e-06,0.007020806348691438,0.00803355538718209,0.00020417876025524695,-0.024204974796902062,-0.024047939067435714
2025-01-21,-0.006334808687396618,0.2444426245022636,-0.006316107776738164,0.24418444460755406,-0.0036288004233990356,0.2353332979709188,-0.007043697794979661,0.2350335426428224,1.8700910658453994e-05,0.0026873073533391282,-0.000727590018241497,-0.00025817989470952596,-0.008851146636635276,-0.009150901964731672
2025-01-22,0.001330916824070306,-0.03249729451396788,0.0013264983019292752,-0.03214226073322306,0.0015880709704421242,-0.04323600212128754,0.0009638462822793075,-0.04315265721339856,-4.4185221410308895e-06,0.0002615726685128491,-0.0003626520196499676,0.0003550337807448206,-0.01109374138806448,-0.011010396480175502
2025-01-23,-0.006634561490996533,0.3015713201092419,-0.006637446761495424,0.30184238370142347,-0.0006504272032133286,0.2916732839960056,0.0015985557605912783,0.2909503559394531,-2.8852704988908615e-06,0.005987019558282096,0.008236002522086703,0.00027106359218154186,-0.01016909970541785,-0.010892027761970346
2025-01-24,0.005121003455413197,-0.16219302591956444,0.005116198910931591,-0.16208784863780096,0.0006739138799938347,-0.17431261204339793,-0.0022812915575267712,-0.17457446465282023,-4.8045444816053814e-06,-0.0044422850309377565,-0.007397490468458362,0.00010517728176348551,-0.012224763405596972,-0.01248661601501927
2025-01-27,-0.0002844503930700374,-0.18658212456339882,-0.0002850680179000122,-0.18664741343097846,0.006096045700622845,-0.19860873650316335,0.004948106836971839,-0.19768707982482,-6.176248299747723e-07,0.006381113718522857,0.005233174854871851,-6.52888675796437e-05,-0.011961323072184893,-0.011039666393841546
2025-02-05,0.012247300273004306,-0.0913150863930201,0.012251306671351646,-0.09128043037549748,0.004379766660843029,-0.09615605116430578,0.0010586833658472116,-0.09616628484611017,4.006398347340331e-06,-0.007871540010508618,-0.011192623305504435,3.4656017522630145e-05,-0.0048756207888083075,-0.004885854470612697
