datetime,instrument,label,reference_score,clean_pred,fgsm_pred,pgd_pred,clean_abs_error,fgsm_abs_error,pgd_abs_error,fgsm_abs_shift,pgd_abs_shift
2025-01-02 00:00:00,SH601949,0.013452887535095215,-0.067466601729393,-0.061404384672641754,-0.25366073846817017,-0.40748894214630127,0.07485727220773697,0.2671136260032654,0.4209418296813965,0.192256361246109,0.3460845649242401
2025-01-06 00:00:00,SZ300523,-0.0210760235786438,-0.010655701160430908,-8.626282215118408e-05,0.011891890317201614,0.06526198983192444,0.020989760756492615,0.03296791389584541,0.08633801341056824,0.011978153139352798,0.06534825265407562
2025-01-14 00:00:00,SH600814,0.026134848594665527,-0.0036057010293006897,0.007349733263254166,-0.1601647138595581,-0.2963232696056366,0.01878511533141136,0.18629956245422363,0.3224581182003021,0.16751444339752197,0.30367299914360046
2025-01-20 00:00:00,SZ001296,-0.02776235342025757,-0.10194747895002365,-0.08543375879526138,-0.2638629972934723,-0.448371022939682,0.057671405375003815,0.23610064387321472,0.42060866951942444,0.1784292459487915,0.3629372715950012
2025-01-20 00:00:00,SZ002787,0.012880563735961914,0.05079127103090286,0.049508191645145416,0.0821075290441513,0.14224499464035034,0.0366276279091835,0.06922696530818939,0.12936443090438843,0.03259933739900589,0.09273680299520493
2025-01-22 00:00:00,SZ300731,0.004366874694824219,0.09166504442691803,0.08955121040344238,0.23048508167266846,0.2640782296657562,0.08518433570861816,0.22611820697784424,0.259711354970932,0.14093387126922607,0.17452701926231384
2025-01-24 00:00:00,SH601717,-0.0364188551902771,0.03125286102294922,0.029073312878608704,0.1804860234260559,0.21108493208885193,0.0654921680688858,0.216904878616333,0.24750378727912903,0.1514127105474472,0.18201161921024323
2025-02-05 00:00:00,SH688155,0.006947994232177734,-0.24249908328056335,-0.23846420645713806,-0.46089091897010803,-0.4956090748310089,0.2454122006893158,0.46783891320228577,0.5025570392608643,0.22242671251296997,0.25714486837387085
2025-02-05 00:00:00,SZ300358,0.01610541343688965,0.03753630816936493,0.03176793456077576,0.15061402320861816,0.21457406878471375,0.01566252112388611,0.13450860977172852,0.1984686553478241,0.11884608864784241,0.182806134223938
2025-02-06 00:00:00,SH600501,0.042920708656311035,0.07626277953386307,0.07811550796031952,0.17414918541908264,0.2224426567554474,0.035194799304008484,0.1312284767627716,0.17952194809913635,0.09603367745876312,0.14432714879512787
2025-02-06 00:00:00,SZ300949,0.03056323528289795,-0.1119513139128685,-0.08994855731725693,-0.32856807112693787,-0.4007987082004547,0.12051179260015488,0.3591313064098358,0.43136194348335266,0.23861950635910034,0.3108501434326172
2025-02-07 00:00:00,SH603577,0.003488302230834961,0.049696192145347595,0.05326651781797409,0.11375561356544495,0.12084709852933884,0.04977821558713913,0.11026731133460999,0.11735879629850388,0.060489095747470856,0.06758058071136475
2025-02-10 00:00:00,SZ301398,0.006862759590148926,0.04760861396789551,0.05510856211185455,0.14566367864608765,0.23406049609184265,0.04824580252170563,0.13880091905593872,0.22719773650169373,0.0905551165342331,0.1789519339799881
2025-02-14 00:00:00,SH600741,-0.008640646934509277,-0.07129862159490585,-0.06651114672422409,-0.13011103868484497,-0.3868638575077057,0.05787049978971481,0.1214703917503357,0.3782232105731964,0.06359989196062088,0.320352703332901
2025-02-19 00:00:00,SH600125,-0.0017762184143066406,0.06458580493927002,0.06056199222803116,0.05509575456380844,0.2153717279434204,0.0623382106423378,0.05687197297811508,0.21714794635772705,0.005466237664222717,0.15480974316596985
2025-02-19 00:00:00,SH600792,-0.015243887901306152,-0.08991476148366928,-0.07944092899560928,-0.19536614418029785,-0.49508294463157654,0.06419704109430313,0.1801222562789917,0.4798390567302704,0.11592521518468857,0.41564202308654785
2025-02-19 00:00:00,SZ002875,-0.0016313791275024414,-0.00504833459854126,-0.002476990222930908,-0.06690233945846558,-0.14477601647377014,0.0008456110954284668,0.06527096033096313,0.1431446373462677,0.06442534923553467,0.14229902625083923
2025-02-20 00:00:00,SZ002271,0.004769563674926758,0.07541850209236145,0.07788706570863724,0.1459132432937622,0.1761411428451538,0.07311750203371048,0.14114367961883545,0.17137157917022705,0.06802617758512497,0.09825407713651657
2025-03-05 00:00:00,SZ000538,-0.001989901065826416,0.03782791271805763,0.036531731486320496,0.14116135239601135,0.21821725368499756,0.03852163255214691,0.14315125346183777,0.22020715475082397,0.10462962090969086,0.18168552219867706
2025-03-07 00:00:00,SZ301122,-0.007898211479187012,0.005941271781921387,0.006585635244846344,0.09860407561063766,0.2843209207057953,0.014483846724033356,0.10650228708982468,0.2922191321849823,0.09201844036579132,0.27773529291152954
2025-03-10 00:00:00,SH601088,-0.013724923133850098,0.05397234112024307,0.054372988641262054,0.1393417865037918,0.19863227009773254,0.06809791177511215,0.1530667096376419,0.21235719323158264,0.08496879786252975,0.1442592740058899
2025-03-13 00:00:00,BJ920111,0.010878920555114746,-0.025708861649036407,-0.01813918724656105,-0.16094174981117249,-0.34560778737068176,0.029018107801675797,0.17182067036628723,0.3564867079257965,0.14280256628990173,0.327468603849411
2025-03-13 00:00:00,SZ002551,-0.005649685859680176,0.02780129201710224,0.029058896005153656,0.08063208311796188,0.0912509560585022,0.03470858186483383,0.08628176897764206,0.09690064191818237,0.05157318711280823,0.06219206005334854
2025-03-19 00:00:00,SH600116,0.0,0.030557535588741302,0.028740495443344116,0.18638697266578674,0.23391062021255493,0.028740495443344116,0.18638697266578674,0.23391062021255493,0.15764647722244263,0.20517012476921082
2025-03-21 00:00:00,SH688623,0.0005252361297607422,0.01320727914571762,0.013182245194911957,0.04798262566328049,0.2162628471851349,0.012657009065151215,0.047457389533519745,0.21573761105537415,0.03480038046836853,0.20308059453964233
2025-03-25 00:00:00,SH600706,-0.03162789344787598,0.045289259403944016,0.05988255888223648,0.203191876411438,0.3764166533946991,0.09151045233011246,0.23481976985931396,0.4080445468425751,0.1433093249797821,0.3165341019630432
2025-03-25 00:00:00,SH688686,-0.00840902328491211,0.011243332177400589,0.021233730018138885,0.09977351129055023,0.15246710181236267,0.029642753303050995,0.10818253457546234,0.16087612509727478,0.07853978127241135,0.1312333643436432
2025-03-31 00:00:00,SZ300059,0.01081085205078125,-0.03248196095228195,-0.012322552502155304,-0.08197630196809769,-0.15690481662750244,0.023133404552936554,0.09278715401887894,0.1677156686782837,0.06965374946594238,0.14458227157592773
2025-04-02 00:00:00,SZ002263,-0.10040158033370972,0.03311925381422043,0.04061141610145569,0.12181174010038376,0.20341387391090393,0.1410129964351654,0.22221332788467407,0.30381545424461365,0.08120032399892807,0.16280245780944824
2025-04-07 00:00:00,SZ002741,0.016070127487182617,0.038571227341890335,0.032906968146562576,0.08911318331956863,0.27835842967033386,0.01683684065937996,0.07304305583238602,0.26228830218315125,0.05620621517300606,0.24545146524906158
2025-04-08 00:00:00,SH600133,0.019585251808166504,-0.0411745086312294,-0.03476817160844803,-0.1276995837688446,-0.33853673934936523,0.05435342341661453,0.1472848355770111,0.35812199115753174,0.09293141216039658,0.3037685751914978
2025-04-09 00:00:00,SH688523,-0.0015496015548706055,0.01691369339823723,0.014264974743127823,0.09208940714597702,0.09479707479476929,0.01581457629799843,0.09363900870084763,0.09634667634963989,0.0778244286775589,0.08053210377693176
2025-04-10 00:00:00,SZ002516,0.01096498966217041,0.01677338220179081,0.018204905092716217,0.061136603355407715,0.115604929625988,0.007239915430545807,0.050171613693237305,0.1046399399638176,0.0429316982626915,0.09740002453327179
2025-04-11 00:00:00,SH688419,-0.0006345510482788086,0.05909343436360359,0.06356837600469589,0.07797841727733612,0.14226706326007843,0.0642029270529747,0.07861296832561493,0.14290161430835724,0.014410041272640228,0.07869868725538254
2025-04-14 00:00:00,SH688691,-0.01934361457824707,-0.006820090115070343,-0.0092766173183918,0.029928095638751984,0.093734510242939,0.01006699725985527,0.049271710216999054,0.11307812482118607,0.039204712957143784,0.1030111312866211
2025-04-15 00:00:00,SH688709,0.016002535820007324,-0.22725525498390198,-0.21393975615501404,-0.43724170327186584,-0.498883455991745,0.22994229197502136,0.45324423909187317,0.5148860216140747,0.2233019471168518,0.28494369983673096
2025-04-15 00:00:00,SZ301396,0.020093917846679688,-0.02661394327878952,-0.01870056241750717,-0.09135919064283371,-0.14666488766670227,0.03879448026418686,0.1114531084895134,0.16675880551338196,0.07265862822532654,0.1279643177986145
2025-04-16 00:00:00,SH600055,-0.009248554706573486,-0.2405243217945099,-0.23100551962852478,-0.4088837504386902,-0.5201716423034668,0.2217569649219513,0.3996351957321167,0.5109230875968933,0.1778782308101654,0.289166122674942
2025-04-22 00:00:00,SH601200,0.003851175308227539,-0.10557898133993149,-0.09909016638994217,-0.06882775574922562,-0.5133296251296997,0.10294134169816971,0.07267893105745316,0.5171808004379272,0.030262410640716553,0.41423946619033813
2025-04-23 00:00:00,SH600055,0.0,-0.19058531522750854,-0.16952046751976013,-0.36468037962913513,-0.47012677788734436,0.16952046751976013,0.36468037962913513,0.47012677788734436,0.195159912109375,0.30060631036758423
2025-04-30 00:00:00,SZ000685,0.005820751190185547,-0.345566064119339,-0.36214345693588257,0.12725502252578735,-0.5777450799942017,0.3679642081260681,0.1214342713356018,0.5835658311843872,0.4893984794616699,0.2156016230583191
2025-05-08 00:00:00,SH603023,-0.0027173757553100586,0.052025206387043,0.05146748572587967,0.15225844085216522,0.2260880172252655,0.05418486148118973,0.15497581660747528,0.22880539298057556,0.10079095512628555,0.17462053894996643
