,annualized_excess_return_with_cost,annualized_excess_return_without_cost,ic_mean,icir,information_ratio_with_cost,information_ratio_without_cost,max_drawdown_with_cost,max_drawdown_without_cost,rank_ic_mean,rank_icir
reference_clean,0.35583675732017683,0.4042980770729514,0.031557804056617685,0.26989871960051337,2.6534604663777004,3.0144396210451543,-0.06930818385370102,-0.05866816371248712,0.0753396735420719,0.5812465221029594
partial_clean,0.338210109602982,0.3866131875039683,0.03161657912187788,0.2702463585372869,2.493615329988823,2.8500651868832887,-0.07252457257122874,-0.06357018410298415,0.07534488060728906,0.5811710153769891
partial_fgsm,0.33502563501022564,0.38368233060761425,0.016627354788663853,0.15366465865248907,2.4309475599955763,2.7837983481744994,-0.09528344095591021,-0.08781458599946196,0.06426738838219886,0.5057585161309258
partial_pgd,0.3052117674944737,0.3535501253402267,0.01636322582710433,0.15148040060285836,2.173617769547143,2.517720690405341,-0.09986788768617735,-0.09254961642490384,0.06448195268520163,0.5069137934329949
partial_clean_minus_reference_clean,-0.017626647717194854,-0.01768488956898312,5.8775065260197046e-05,0.0003476389367735311,-0.15984513638887732,-0.1643744341618656,-0.0032163887175277184,-0.0049020203904970305,5.207065217158191e-06,-7.550672597023134e-05
partial_fgsm_minus_partial_clean,-0.0031844745927563367,-0.0029308568963540282,-0.014989224333214028,-0.11658169988479783,-0.06266776999324675,-0.06626683870878924,-0.02275886838468147,-0.024244401896477807,-0.01107749222509019,-0.0754124992460633
partial_pgd_minus_partial_clean,-0.03299834210850827,-0.03306306216374161,-0.01525335329477355,-0.11876595793442854,-0.31999756044168004,-0.3323444964779476,-0.027343315114948613,-0.028979432321919685,-0.010862927922087429,-0.0742572219439942
