unit,split,batch_idx,loss,grad_is_none,grad_finite_rate,grad_mean_abs,grad_max_abs
full_e2e,train,0,0.3980148434638977,False,1.0,0.0008209503721445799,0.06387466192245483
full_e2e,test,0,0.3010627329349518,False,1.0,0.0016486486420035362,0.16593636572360992
subset_e2e,train,0,0.23258179426193237,False,1.0,0.0003233461466152221,0.0060215177945792675
subset_e2e,test,0,0.2509540021419525,False,1.0,0.0011700043687596917,0.031481146812438965
