unit,split,batch_idx,factor_name,factor_grad_mean_abs
full_e2e,test,0,QTLD30,0.00107048568315804
full_e2e,test,0,QTLD60,0.0010758598800748587
full_e2e,test,0,RANK5,9.519280138192698e-05
full_e2e,test,0,RANK10,0.0013114245375618339
full_e2e,test,0,RANK20,0.00047888857079669833
full_e2e,test,0,RANK30,3.7534337025135756e-05
full_e2e,test,0,RANK60,0.0011488565942272544
full_e2e,test,0,RSV5,0.000656717864330858
full_e2e,test,0,RSV10,0.0009442639420740306
full_e2e,test,0,RSV20,0.00037631619488820434
full_e2e,test,0,RSV30,0.000444790959591046
full_e2e,test,0,RSV60,0.00019631805480457842
full_e2e,test,0,IMAX5,1.4500785255222581e-05
full_e2e,test,0,IMAX10,0.001093439757823944
full_e2e,test,0,IMAX20,0.00016549768042750657
full_e2e,test,0,IMAX30,0.0011874116025865078
full_e2e,test,0,IMAX60,0.0008109415066428483
full_e2e,test,0,IMIN5,0.0008381201769225299
full_e2e,test,0,IMIN10,0.0005945776938460767
full_e2e,test,0,IMIN20,0.0009371255291625857
full_e2e,test,0,IMIN30,0.0005618610302917659
full_e2e,test,0,IMIN60,0.00038991571636870503
full_e2e,test,0,IMXD5,0.00043773255310952663
full_e2e,test,0,IMXD10,0.0009945703204721212
full_e2e,test,0,IMXD20,0.00042676087468862534
full_e2e,test,0,IMXD30,2.1222472241788637e-06
full_e2e,test,0,IMXD60,0.0006824968149885535
full_e2e,test,0,CORR5,0.0012820649426430464
full_e2e,test,0,CORR10,0.0009584486251696944
full_e2e,test,0,CORR20,0.0010962432716041803
full_e2e,test,0,CORR30,1.827133382903412e-05
full_e2e,test,0,CORR60,0.00022538963821716607
full_e2e,test,0,CORD5,0.0006982054328545928
full_e2e,test,0,CORD10,0.00017521792324259877
full_e2e,test,0,CORD20,0.0010962384985759854
full_e2e,test,0,CORD30,0.0003875252732541412
full_e2e,test,0,CORD60,0.0007870546542108059
full_e2e,test,0,CNTP5,0.000490291859023273
full_e2e,test,0,CNTP10,0.0013139562215656042
